,Nouns
2200,하진
2202,아더
2203,중독
2210,표을
2211,잡고
2212,아강
2213,넘버
2216,백형훈
2217,엑스칼리버
2219,노래
2220,중독
2222,넘버
2225,다행
2228,웨이
2231,아더
2232,더더
2234,브리튼
2235,백성
2236,개월
2238,벌써
2239,아더
2240,연설
2241,귀네비어
2246,불쌍
2247,오슷
2250,디도
2252,머싰네
2254,대레
2256,소름
2258,감동
2260,조명
2263,박수
2265,사랑
2268,마음
2269,사랑
2272,넘버
2273,중독
2280,왕자
2282,나라
2283,백성
2285,극장
2286,지붕
2288,최고
2290,런켱뉸
2292,고생
2294,백형훈
2295,성대
2297,페어
2298,성대
2299,맛집
2301,프랑스
2306,혼란
2307,혼돈
2310,엑스칼리버
2311,삼연
2313,취향
2314,최고
2317,마지막
2319,전개
2322,자라
2324,음향
2325,시야
2330,예매
2334,발견
2336,아더
2340,최고
2341,종연
2347,아더
2348,재연
2349,소원
2350,성취
2351,무대
2352,영상
2353,나름
2354,웃음
2356,세트
2359,소품
2360,안무
2364,벌써
2366,훈정
2367,아더
2368,형훈
2369,레아
2371,페어
2374,베레
2375,아더
2376,송원근
2380,시즌
2382,회차
2384,삼연
2385,무대
2387,중독
2388,넘버
2390,송원근
2391,최현주
2393,아센
2394,함성
2395,미모
2396,연기
2399,최고
2401,레아
2403,초연
2404,사람
2405,늑대
2409,연기
2410,최고
2411,성대
2412,최고
2413,박제
2415,넘버
2416,초연
2417,달리
2418,무대
2419,조명
2421,상도
2422,조명
2424,연기
2425,넘버
2428,시작
2432,벌써
2434,공이
2436,아더
2437,최고
2439,추천
2440,추천
2441,엑스칼리버
2442,아더
2446,이야기
2448,아더
2450,열연
2451,조명
2453,로움
2455,클래식
2456,중독
2457,음악
2458,초연
2460,재연
2461,회전
2462,벌써
2464,운명
2465,여운
2466,브리튼
2467,백성
2468,세상
2469,사람
2471,아더
2472,당황
2473,리듬
2474,레이져
2475,아이돌
2476,군무
2477,중독
2478,넘버
2479,뽕삘
2480,심장
2481,뮤직뱅크
2483,구성
2484,메이드
2486,프랑스인
2489,당황
2490,울면
2491,외치
2495,아더
2501,최고
2505,연기
2506,실력
2507,흥미진진
2511,팬심
2512,고훈정
2517,캐스팅
2526,대박
2528,고훈정
2531,필요
2532,최고
2533,눈물
2536,놀란
2538,형훈
2539,레아
2541,연기
2542,목소리
2544,소리
2545,절로
2546,랜슬롯
2547,귀네비어
2548,듀엣
2550,최고
2554,남지
2556,아더
2557,벼르다
2559,처음
2560,만족
2561,훈찬
2562,페어
2563,사랑
2564,현주
2565,간이
2566,지수
2567,귀네비어
2568,넘버
2570,운명
2572,무릎
2573,빌어
2577,대극장
2578,최고
2580,연기
2582,아더
2583,노선
2585,인상
2587,아더
2588,최고
2592,스토리
2593,넘버
2594,중독
2595,무대
2596,집중
2597,카리
2598,스카
2600,연기
2602,넘버
2604,감탄
2608,소식
2609,넘버
2610,생각
2611,기분
2612,최고
2613,최고
2614,최고
2615,최고
2616,최고
2617,최고
2618,최고
2619,낮밤
2620,종일
2621,조명
2626,달라
2629,재미
2631,캐릭터
2632,스토리
2633,넘버
2634,중독
2636,가나
2637,웨이
2639,웨이
2641,하루
2642,종일
2644,연설
2645,생각
2647,흥미
2649,대학로
2651,이어도
2652,완성
2654,내용
2655,뭔가
2656,집중
2660,음정
2661,검무
2662,뭔가
2666,시선
2667,압도
2669,레이
2670,아역
2671,정다영
2674,전체
2675,아쉬움
2677,요즘
2679,부쩍
2680,관심
2681,중학생
2685,연기
2686,노래
2688,감동
2689,후회
2690,선택
2691,김찬호
2694,압도
2701,뮤직뱅크
2702,충주
2703,정영주
2704,백형훈
2705,노윤린
2710,자막
2711,집중
2714,공연장
2721,레전드
2722,초반
2723,아더
2724,웨인
2725,아더
2726,멀린
2727,티키타카
2728,초반
2729,분위기
2731,충주
2732,정영주
2736,백형훈
2737,노윤린
2740,처음
2745,조합
2750,충주
2752,연기
2754,대박
2756,팔이
2760,충주
2762,연기
2763,몰입
2764,자막
2765,레전드
2768,후회
2769,막공
2772,앙상블
2775,갓상블
2781,레전드
2786,베레
2787,아더
2788,무조건
2789,넘버
2790,재연
2793,아더
2795,무조건
2800,초연
2802,무대
2803,최고
2804,최고
2807,뱅크
2808,일주일
2809,삼연
2813,조명
2814,넘버
2815,얼른
2816,갓상블
2817,어마
2818,무시
2820,무대
2823,주인공
2824,장면
2825,평소
2828,노래
2829,장르
2831,느낌
2832,연기
2833,넘버
2836,충주
2838,아더
2840,최고
2842,아더
2844,아더
2845,캐릭터
2848,생각
2849,목동
2852,시절
2854,단계
2856,생각
2857,자칫하면
2858,비어
2863,흐름
2865,충주
2867,생각
2868,이지연
2869,신인
2871,발견
2872,노래
2873,노래
2874,연기
2876,귀네비어
2877,관련
2878,인물
2879,선택
2880,갈등
2882,차기작
2886,초연
2887,내용
2888,전개
2891,노래
