,Nouns
2889,훌룡
2890,음악
2892,환상
2896,영웅
2898,시대
2899,영웅
2901,보기
2902,브로드웨이
2903,절대
2907,수고
2908,앙상블
2909,추격씬
2911,영웅
2914,순위
2916,대박
2922,예감
2924,영웅
2925,매력
2926,안중근
2927,의사
2929,생각
2931,정성화
2933,안중근
2934,빙의
2935,연기
2937,가슴
2938,감동
2939,연말
2942,벌써
2943,연말
2944,엄마
2945,엄마
2949,신성록
2952,노래
2956,저음
2957,목소리
2958,대사
2960,목소리
2961,샤우팅
2963,문제
2964,여자
2967,궁녀
2969,정체
2970,성악
2971,목소리
2972,기교
2973,목소리
2975,이름
2976,확인
2981,대작
2983,여자
2984,주인공
2985,선택
2987,의문
2989,무대
2990,효과
2991,음악
2992,안무
2994,아쉬움
2996,초연
3000,정중
3002,영웅
3003,감동
3006,눈물
3008,공이
3009,마지막
3010,인사
3011,해주시
3012,모로
3016,최고
3018,감동
3019,표현
3023,영웅
3024,정성화
3025,안중근
3026,싱크로
3028,연기
3031,기립박수
3032,환호
3037,없드라구
3038,전율
3039,노래
3043,눈물
3045,안중근
3046,면서
3047,한국
3048,최고
3049,브로드웨이
3050,진출
3051,축하
3052,성공
3053,한국
3054,블록버스터
3056,영웅
3058,이름
3060,위엄
3061,정성화
3062,폭발
3063,가창력
3064,연기력
3065,안중근
3066,의사
3067,실제
3069,착각
3070,실제
3071,무대
3072,장치
3073,영상
3074,음향
3076,연기력
3078,전율
3079,한국
3080,간판
3083,손색
3085,영웅
3086,브로드웨이
3087,진출
3089,사랑
3090,정성화
3092,소문
3094,대상
3096,수상
3102,작품
3103,연출
3104,출연
3105,진의
3106,연기력
3107,조명
3108,소리
3112,최고
3114,자리
3117,작년
3121,세번
3123,볼때
3127,생각
3128,추격씬
3130,나머지
3131,씬들
3132,양준
3134,정성화
3135,안중근
3136,손색
3137,영웅
3140,노래
3141,스타일
3144,내년
3147,세번
3149,영웅
3150,서울
3151,막공
3153,수식어
3156,그대로
3157,최고
3160,준비
3162,스텝
3163,감사
3164,정성화
3166,연기
3168,소름
3170,누가
3171,죄인
3174,대박
3177,정성화
3178,안중근
3179,가슴
3180,해지
3183,최고
3184,직접
3186,사람
3187,영웅
3188,영웅
3190,말로
3191,표현
3193,감동
3195,연기
3196,눈물
3197,줄줄
3198,사람
3199,마음
3200,뮤직
3202,안중근
3206,서도
3209,생각
3210,무대
3211,장치
3213,최고
3214,기차씬
3216,기차
3218,와우
3219,추격씬
3221,노력
3222,열정
3225,열정
3226,무대
3228,최고
3229,나중
3235,만점
3238,초연
3245,실망
3248,연출
3249,무대
3250,안무
3251,넘버
3253,벌써
3255,영웅
3259,의향
3263,가족
3264,친구
3266,보기
3267,명작
3270,감동
3271,전율
3273,영웅
3274,대한민국
3276,생각
3277,어제
3278,마지막
3280,정성화
3284,사실
3285,감동
3286,오지
3288,부가
3291,오름
3292,극장
3293,음향
3295,발음
3296,전달
3300,스크린
3301,해결
3302,내용
3303,전반
3304,내용
3305,흐름
3306,별로
3307,무대
3308,장치
3309,세트
3310,표현
3311,누가
3312,죄인
3314,명장
3315,추격씬
3317,말씀
3318,형식
3319,반복
3322,어요
3323,이토
3326,주변인
3327,장면
3330,몇몇
3331,장면
3333,전체
3335,주제가
3336,흐트러
3337,느낌
3338,설득
3341,안중근
3342,내면
3343,아픔
3345,갈등
3346,나라
3347,민중
3348,아픔
3349,설득
3350,집중
3352,마지막
3354,지방
3356,성공
3357,감동
3360,영웅
3361,영웅
3363,국립극장
3366,뭔가
3367,밀당
3368,스케일
3369,영상
3370,효과
3371,무대
3372,세트
3377,군무
3380,안무
3382,이해
3384,춤곡
3386,콘서트
3387,기분
3388,우리나라
3389,역사
3392,의무감
3394,무대
3395,배경음악
3401,중간
3402,중간
3403,총성
3404,소리
3405,커서
3407,시작
3408,총성
3409,시작
3412,소리
3413,상대
3415,링링
3416,첫사랑
3418,전체
3419,가슴
3422,감동
3423,애국심
3424,우리나라
3425,국민
3426,라면
3428,막공
3429,마냥
3432,하니
3433,그날
3436,신분
3437,연말
3441,추천
3443,면도
3445,연기
3446,노래
3447,처음
3455,심금
3457,별로
3460,세번
3461,꼭꼭
3464,처음
3465,영웅
3468,무지
3471,기대
3473,날씨
3474,불구
3475,관객
3476,영웅
3477,최고
3478,정성화
3479,노래
3481,이정
3482,도일
3484,감탄
3485,전체
3488,기차씬
3490,예매
3491,좌석
3493,표정
3494,명성황후
3498,더욱
3499,감통
3501,안중근
3502,의사
3503,사랑
3504,대한민국
3506,일본
3507,시신
3509,평소
3511,신성록
3514,이야기
3516,이야기
3517,가슴
3519,조국
3524,운명
3529,생각
3539,가슴
3540,눈물
3542,이야기
3545,전세계
3548,공부
3549,학생
3550,영웅
3559,하루
3560,지난
3563,청각장애
3564,기계
3565,차고
3566,소리
3567,아들
3568,막내
3569,할머니
3572,둘째
3573,요즘
3574,부쩍
3575,음악
3576,전체
3577,노래
3578,합창
3579,가슴
3581,표현
3582,대한민국
3583,사람
3585,예술
3589,무대
3590,디자인
3591,음악
3593,내용
3596,생각
3597,기대
3598,인간
3599,안중근
3603,질문
3607,민족
3608,구한
3609,영웅
3610,인간
3611,안중근
3612,고뇌
3613,두려움
3614,표현
3615,작품
3616,해외
3617,호평
3620,하얼삔
3622,저격
3623,장면
3626,리얼
3627,극적
3628,표현
3629,바램
3630,일본
3631,사복
3632,경찰
3633,보스
3634,장면
3636,좀더
3637,짜임새
3638,연출
3639,하얼삔
3640,전역
3641,거사
3642,사람
3643,아리랑
3644,연기
3645,재미
3647,연결
3648,느낌
3652,긴장감
3654,주어
3655,창작
3657,처음
3658,창작
3659,라이센스
3662,화면
3663,구성
3665,생각
3667,선입견
3669,신성록
3672,사실
3673,순수
3674,국산
3677,편견
3678,보기
3679,만족
3680,신성록
3681,비롯
3683,연기
3684,노래
3688,다행
3691,사실
3693,신성록
3695,예매
3697,무대
3698,장치
3699,효과
3700,음향
3701,조명
3703,연출
3704,안무
3705,아주
3706,생각
3711,안무
3714,감동
3716,흥분
3717,전율
3718,얼굴
3719,상기
3720,처음
3722,후기
3723,오늘이
3724,국립극장
3725,마지막
3728,기회
3733,신성록
3734,이하
3735,무대
3736,열정
3743,연극
3745,실수
3747,호흡
3748,연극
3749,신성록
3751,출현
3753,처음
3756,몬테
3757,크리스
3758,토도
3759,신성록
3761,출현
3763,어째
3767,묘미
3768,조명
3769,효과
3770,생각
3772,대형
3775,최고
3776,조명
3777,효과
3778,요즘
3779,대형
3781,무대
3782,안쪽
3783,조명도
3785,무대
3786,안쪽
3787,조명
3788,사용
3790,처음
3791,기차
3792,장면
3795,조명
3796,감독
3797,천재
3801,남자배우
3802,액션씬
3804,실수
3806,소화
3807,주시
3809,코러스
3815,런칭하
