,Adjectives
2587,섬세하
2588,강하기도
2589,시원시원한
2591,아프지
2593,강한
2595,답답해지고
2596,뻐근해진다하지만
2598,멋지지
2600,좋아도
2605,신나서
2606,아깝네요
2607,재밌는
2609,재밌다고
2617,불편한
2618,있죠
2619,불친절한
2622,힘들지만
2625,좋겠다
2626,있어도
2628,재밌음
2629,시원하고
2630,즐거웠습니다
2633,미쳤다
2635,안되는
2636,있긴
2637,신선했어요
2638,지겨웠는데
2640,신선한
2642,재밌었어요
2643,대단했어요
2646,벅찼습니다
2647,아쉬웠어요
2648,강렬한
2649,가능한
2651,즐겁게
2652,아니시네요
2656,재미있게
2657,밋밋한
2659,없겠지만
2660,중요한
2661,자유롭게
2662,아쉽네요
2664,없어야
2666,재밌었어요
2669,아님에도
2671,멋진
2672,멋진
2673,미쳤다
2674,시원한
2675,아쉬웠어요
2676,재밌는데
2678,아쉬웠어요
2679,재밌어요
2681,좋아해요
2682,재밌었어요
2683,강하고
2684,강한
2685,새로운
2688,원했다
2689,통쾌한
2692,자유로워지겠죠
2694,없어도
2695,충분히
2697,짜릿하고
2698,재밌어요
2699,짜릿한
2701,통쾌해요
2703,구린
2705,재밌어요
2706,좋은데
2708,슬퍼요
2709,있기가
2710,괴롭습니다
2711,시원해서
2713,재밌어요
2715,없었구요
2716,멋있어서
2718,멋진
2719,영원하라
2722,멋있습니다
2723,화끈한
2724,고랍니다
2725,죄송한
2726,구렸지만
2727,엄청난
2728,엄청난
2729,엄청나게
2731,어둡고
2732,아프고
2733,기괴하고
2734,잔인한
2735,미친듯
2737,답답한
2738,멋지다
2739,완벽하고
2741,없던
2742,벅차오르는
2743,재밌어요
2744,안된거
2746,거북하고
2748,세련되고
2749,좋았을텐데
2750,아쉽네요
2751,없었으면
2759,만족하고
2760,끝내주는
2761,불편함을
2763,많은데
2764,불편함을
2765,불편함을
2767,황홀해요
2770,대단해요
2771,재밌는데
2772,재밌다는
2773,필요할까
2774,재밌습니다
2775,좋을
2776,행복해요
2777,넘쳐서
