,Adjectives
2081,사랑스러워요
2082,사랑스러운
2083,얄미웠다는
2086,재밌어요
2087,아팠습니다
2089,사랑스럽습니다
2091,서툴고
2092,야합니다
2094,잔망스럽고
2095,사랑스럽고
2096,유쾌한
2097,사랑스럽기
2098,있기
2099,없기
2100,있어도
2101,없단
2102,아쉽고담
2103,곱니다
2105,야합니다
2106,힘들었던
2107,즐겁고
2108,편안하게
2109,가볍지만은
2110,있었구요
2111,흥겹고
2112,통쾌하고
2114,즐거웠습니다
2117,그러면서도
2119,재미있고
2123,사랑스러운
2126,작았고
2127,작은만큼
2130,좋았는데
2131,상당히
2132,놀랬고
2133,만족스러운
2134,즐거운
2135,아쉬웠었는데
2136,훌륭하고
2137,재밌었어요
2138,사랑스럽고
2139,좋아하는
2140,필요없었네요
2141,훌륭한
2142,재미있어서
2143,어떤가
2144,궁금해서
2145,귀엽
2146,넘치는
2147,즐겁게
2148,찬찬히
2151,귀엽
2152,귀엽
2157,자연스러워서
2159,미친듯이
2160,나쁜
2161,재밌다
2162,뒤늦은
2165,사랑스럽
2166,넘치는
2167,소심해
2168,역으로
2169,색다른
2170,넘치시더라구요
2171,계셨는데
2173,계시더라구요
2174,가까히
2175,있긴
2177,좋았지
2178,아쉬운
2179,가능한지는
2181,안되서
2182,없다고
2183,까말까
2184,있긴한데
2185,같긴하데
2186,꼼꼼히
2189,완벽했습니다
2192,엄청났습니다
2193,재밌어요
2194,좋게
2198,사랑스러웠다
2200,사랑스럽고나는
2201,짠했다
2203,사랑스러운
2205,찬찬히
2207,알차고
2209,행복한
2211,기뻤다
2213,있어도
2217,딱인
2219,괜찮다고
2220,괜찮아질
2223,행복한
2225,기뻤다
2227,있어도
2231,행복하게
2234,나쁜
2235,귀엽게
2238,많죠
2241,활발한
2243,부러웠습니다
2244,야한여
2245,야한
2246,활기찬
2247,뜨거워서
2251,친한
2252,멋지고
2253,통쾌한
2255,깊었으며
2257,있을수
2259,진한
2260,유쾌한
2262,가득한
2264,역연하는
2265,미워할
2270,아픕니다
2271,간절히
2274,훌륭해요
2275,재밌는
2277,사랑스럽고
2278,행복한
2279,귀여어여
2281,훌륭해요
2282,재밌는
2284,사랑스럽고
2285,행복한
2286,귀여어여
2287,좋아한다고
2289,솔직하게
2296,잘생겼다
2297,예쁘다
2300,훌륭하구요
2301,미친
2303,탄탄하고
2304,재미있게
2305,좋지
2306,불편했습니다
2309,비싸다고
2311,사랑스럽고
2316,좋겠습니다
2317,좋았는데
2320,비싸요
2323,좋겟어요
2324,유쾌한
2326,슬플
2327,야한
2328,넘치는
2330,자연스러워
2331,어렵지
2332,야하는
2334,막연한
2336,수많은
2338,행복한
2339,설렘을
2340,있을꺼
2343,무겁지
2344,가볍게
2346,시끄럽게
2347,안남아서
2348,아쉽네요
2351,원합니다
2353,행복해지는
2354,아름다운
2355,뛰어난
2357,좋은데
2359,즐거웠어요
2360,필요한
2363,좋아해서
2364,있었네요
2365,사랑스러운
2366,행복한
2371,다른데
2373,많아
2374,멋졌습니다
2375,없게
2376,탄탄한
2379,뻔한
2384,행복해지는
2386,재밌었습니다
2393,있는아니
2395,없어도
2397,필요한
2398,유쾌하고
2399,발칙한
2400,슬퍼질
2401,야한
2402,발칙하죠
2403,통쾌한
2404,훌륭했어요
2405,스러울
2406,좋아해
2407,사랑스러운
2408,씩씩하게
2410,많았어요
2411,통쾌했지만
2412,어둡고
2414,우울했거든
2415,많던지
2417,딱일것
2418,같구
2419,유쾌한
2420,넘치는
2421,어설픔이
2422,더라구요
2424,당당하고
2429,없구요
2431,안타깝네요
2433,조아요
2434,부운
2435,좋았는데
2436,지루했어요
2438,재밌었어요
2441,재밌어요
2443,재밌다
2445,단조롭지
2446,좋구요
2448,아쉬운
2459,아쉬웠다
2460,재미있어요
2463,이상해도
2468,필요한
2471,아니죠
2476,야한
2477,당연한것
2478,당연해질
2479,당연한
2480,당연하지
2481,당연해질
2482,시끄럽게
2484,새로운
2486,두렵지
2491,맛깔나게
2492,그랬던
2496,있구요
2498,당연하게
2499,꿋꿋하게
2500,아름다웠다
2502,당연한
2503,당연해질
2504,시끄럽게
2505,고요해질
2506,아닌데
2507,심한거
2508,입니꺼
2511,야할것
2513,귀엽고
2514,빨간
2515,없었을까요
2516,막연한
2519,유쾌한
2521,여전한
2522,멋지고
2526,재미있어요
2528,안되나요
2530,없게
2534,중요한
2535,미친
2536,없다는
2538,띵하게
2539,당하고
2541,멋진
2544,있었고
2545,이뻤고
2546,이뻤다
2547,안된다는거
2548,좋아하는
2550,신나고
2551,안전하게
2552,바빴거든요
2554,중요한
2557,같았거든요
2559,인한
2561,안전하게
2562,편하게
2567,평범하게
2568,재밌었어요
2569,당연한
2570,당연해질
2571,낡아
2572,새로운
2573,없을줄
