,Rating,Id,Date,views,like,Title,Text
5028,5,oscar***,2022.01.11,조회 85,공감 0공감하기,인생 뮤지컬,넘버 다 좋고 배우님들 연기도 좋고 진짜 재밌게 본 뮤지컬
5029,5,ppokp3***예매자,2022.01.11,조회 82,공감 0공감하기,팬레터 짱,너무너무 재밌어요 여운 진짜 오래 가는 극 새벽까지 못잠
5030,5,ppokp3***예매자,2022.01.11,조회 64,공감 0공감하기,멋졌어요,새해를 멋진 공연으로 시작해서 행복했어요 배우분들 최고였습니다
5031,5,ppokp3***예매자,2022.01.11,조회 54,공감 0공감하기,최고,크리스마스날 좋은 추억이 생겨서 너무 좋네요 노래도 연기도 최고
5032,5,ppokp3***예매자,2022.01.11,조회 55,공감 0공감하기,최고였어요,모든 배우분들 다들 너무 잘하셔서 행복했습니다 회전문 예약
5033,5,forever4***예매자,2022.01.11,조회 55,공감 0공감하기,사랑해요 ,히카루에게넌나의 빛 넌 나의 반쪽 넌 나의 사과나무
5034,4,hejjj***예매자,2022.01.11,조회 66,공감 0공감하기,좋아요 ,처음 드럼소리는 어색했는데 금새 익숙해졌어요공연장이 살짝 아쉽지만 잘봤어요 
5035,5,kbi***예매자,2022.01.11,조회 120,공감 0공감하기,5년 동안 본 공연 중 최고,재연 때부터 팬레터라는 극을 여러번 볼 정도로 사랑했는데 1월 9일 6시 공연은 정말 이때껏 봐온 공연 중 최고였습니다 약 3시간이라는 시간이 너무 소중하게 느껴졌고 볼 수 있어서 감사한 날이었어요
5036,5,a0mart***예매자,2022.01.11,조회 68,공감 0공감하기,너무 잘 봤어요,요즘 여러모로 정신이 없어서 관극 집중 못하면 어떡하지 걱정했던 거 무색하게 잘 보고 나왔어요 1막은 그래도 웃으면서 보다가 2막 그리고 왜인지 모르게 끝나고 나니까 따뜻하다는 느낌이 남더라고요 시간 되는 대로 표 더 잡으려고요+다 좋은데 그냥 1열은 시야 조금 아쉬웠어요 단차가 없다 보니 아무래도 중간중간 배우님들은 안 보이고 소리만 들리는 구간이 있습니다
5037,4,pau***예매자,2022.01.11,조회 72,공감 0공감하기,음악이 예술,음악에 반해서 보러 간 공연 또 반하고 왔습니다그러나 무대 시야 앞 사람 머리에 너무 많이 가려요공연장 측에서 관객들의 관람을 위한 고민을 더 많이 해야 할 것 같습니다
5038,4,shia***,2022.01.11,조회 58,공감 0공감하기,역시 너무 좋네요,눈물이 나요왜 이걸 이곳에서 올려서 금액으로 장벽을 쌓았는지공연은 여전히 좋아요 너무 좋아요
5039,5,uykh0***예매자,2022.01.11,조회 45,공감 0공감하기,최고,오늘도 역시 다들 멋지고 좋아습니다
5040,5,nanayoo***예매자,2022.01.11,조회 48,공감 1공감하기,팬레터,좋아용
5041,5,nanayoo***예매자,2022.01.11,조회 37,공감 0공감하기,팬레터,준휘세훈 허카루 짱
5042,5,jm***,2022.01.11,조회 29,공감 0공감하기,,재미있어요
5043,5,dbwls4***예매자,2022.01.11,조회 33,공감 0공감하기,너무 재미있습니다,오케스트라까지 더해져서 더 깊이감 있는 공연이 됐네요
5044,5,go1***예매자,2022.01.11,조회 45,공감 0공감하기,하진짜,너무너무 최고
5045,5,teukw***예매자,2022.01.10,조회 55,공감 0공감하기,동생이 잘 보고왔다고 하네요,동생이 재미있게 보고왔다고 다음에도 보고싶다고 하네요 
5046,5,baba0b***예매자,2022.01.10,조회 59,공감 0공감하기,넘버 배우 모든게 좋았다,배우들마다 표현해내는 캐릭터들의 디테일에 감동받고 넘버에도 감동받았어요
5047,5,baba0b***예매자,2022.01.10,조회 64,공감 0공감하기,준휘세훈,상상 속 세훈모습 그대로였어요
5048,5,blacksky***예매자,2022.01.10,조회 33,공감 0공감하기,재밌어요,넘버가 좋습니다
5049,5,turan0***예매자,2022.01.10,조회 21,공감 0공감하기,재밌어요,재밌어요
5050,5,myz***예매자,2022.01.10,조회 58,공감 0공감하기,편지의 주인을 나는 사랑하지 않을 수 없다,펜레터 첫 관람이었습니다워낙 주변분들로부터 추천을 받기도 했고 예전 영상도 프레스콜도 많이 찾아보고 갔음에도기대 이상의 감동이었습니다시대배경에 어울리는 아름다운 무대와 대사세훈과 히카루의 심리를 절묘하게 표현한 연출과점점 자아를 만들어가는 히카루와 이를 불안해하는 세훈두분이 함께 하는 장면은 소름끼칠 정도로 멋있었습니다문성일 배우님과 강혜인 배우님 표정과 눈빛을 잊을 수가 없네요자칫 어두울 수 있는 극을 유머러스하게 풀어가는 이윤선생이형훈 배우님님과 7인회 멤버들임별님 장민수님 송상훈님다정하면서 안타까운 사랑을 하는 해진쌤백형훈님마지막 해진의 편지모르지 않았음에도편지의 주인을 사랑하지 않을 수 없었던 해진쌤의 마음이 너무 애절하여편지 첫 구절에서부터 눈물이 쏟아졌습니다처음부터 끝까지 어느 한순간도 소홀 할 수 없었던 무대였습니다이렇게 모든 넘버가 좋은 뮤지컬도 처음이네요
5051,5,eronica***예매자,2022.01.10,조회 42,공감 0공감하기,한마디 한마디가 아름답다,대사와 가사가 참 아름다운 극우려와 달리 무대가 크진 않았다 근데 무대가 너무 낮아서 불편하다 좀 더 높였으면 좋았을듯
5052,5,m210***예매자,2022.01.10,조회 35,공감 0공감하기,팬레터,삶도 죽음도 잊고한계를 넘어서만나는 생의 작품
5053,5,mur***예매자,2022.01.10,조회 36,공감 0공감하기,추운 겨울에 만나는 봄과 같은 뮤지컬,극은 전체적으로 세훈의 성장기이다 세훈의 이야기에 공감했던 건 세훈뿐만 아니라 나도 미성숙하고 부족했을 때가 있었기 때문이라고 생각한다 그런 면에서 모두들 한 번쯤은 세훈이 되어서 히카루를 만나보지 않았을까 내 욕망이자 내가 되고 싶은 그런 빛나는 모습 그 빛을 길 삼아 따라가기도 하고 그 빛에 홀리기도 하면서 그리고 그 빛을 조금씩 마주하면서 성장했을 것이다세훈과 해진은 닮아 있다 그렇기에 세훈에게 해진이 봄이었듯 해진에게도 세훈이 봄이 아니었을까 세훈의 모든 풍경을 금빛으로 물들인 해진과 자신의 슬픔을 알아주는 단 한사람인 세훈 닮은 둘이기에 둘 모두 빛인 히카루를 좇았을 것이다아직은 추운 겨울에 따듯한 봄과 같은 느낌도 많이 받았고 세훈과 같이 성장할 수 있었던 따듯하고 좋은 극이었다여담이긴 한데 눈물이 나 넘버에서 해진이 세훈에게 주는 만년필을 조금 다르게 디자인 하면 어떨까 싶긴 했다 세훈은 계속 그 펜을 가지고 다니며 글을 쓰고 그 펜으로 자신의 손을 찍으며 절필을 하고 히카루가 그 펜을 가져갔다가 마지막에 되돌려주는 것도 괜찮겠다는 생각이 들었다
5054,5,ban***예매자,2022.01.10,조회 30,공감 0공감하기,볼 때마다 재밌어요,특히 왈츠 최고입니다
5055,5,ban***예매자,2022.01.10,조회 29,공감 0공감하기,팬레터전,사랑하지 않을 수 없어요
5056,4,guswls***예매자,2022.01.10,조회 34,공감 0공감하기,추천,추천합니다
5057,5,heemin8***예매자,2022.01.10,조회 41,공감 0공감하기,팬레터 자첫,백형훈 배우님의 해진 선생님 최고였어요
5058,5,yiyiyi3***예매자,2022.01.10,조회 43,공감 0공감하기,팬레터,배우님들 모두 너무 잘하셔서만족하면서 봤어요 최고
5059,5,ghdtjwls1***예매자,2022.01.10,조회 48,공감 1공감하기,팬레터는 최고입니다,문성일 배우 최고입니다 문성일 세훈 어딜 졸업합니까 당신은 100살까지 정세훈하셔야합니다 진짜 무대위 매순간 하나의 틈도 없이 계속 섬세한 연기하시는거 너무너무 행복합니다 최고입니도
5060,5,hshey1***예매자,2022.01.10,조회 50,공감 0공감하기,켱해진 너무 잘해요,세훈이었다가 해진선생님으로 와서 굉장히 당황했지만 그럼에도 불구하고 너무 재미있게 봤습니다
5061,5,kssa***예매자,2022.01.10,조회 25,공감 0공감하기,팬레터,팬레터 늘 좋아요
5062,5,alswl8***예매자,2022.01.10,조회 54,공감 0공감하기,오늘 페어 찢었다,짱이다
