,Adjectives
2726,어땠을까
2727,시원했습니다
2728,신선했고
2729,아쉬웠던
2730,나열하자면
2733,없어
2734,없어
2737,없어
2738,있었고
2739,없어
2742,많지만
2744,사소한
2745,더럽고
2746,치사하게
2747,있는데
2748,그랬던
2749,소소한
2751,있음에도
2752,부럽다는
2755,많아서
2756,아팠습니다
2757,다재다능함에
2758,완벽했던
2760,막막함이
2763,우아하게
2765,궁금하니까
2766,궁금한
2767,없으니까
2769,아쉬웠던
2770,낮은
2771,아쉬웠습니다
2775,뻔하겠지만
2777,입니다을
2780,인해
2783,섬세하게
2784,불편하고
2785,억울한
2786,있기
2789,필요합니다
2791,기대한
2792,많지
2793,아쉬웠습니다
2794,안일한
2795,있도록
2797,길었고
2798,짧은
2799,쉬웠고
2801,지루한
2802,아쉬웠기
2806,그렇구
2808,고셨어요
2810,완벽하네요
2812,고마운
2813,많았는데
2815,진한테도
2816,고맙다고
2817,고맙습니다
2821,좋겠다
2822,좋다
2823,소중한
2824,짧은
2826,없습니다
2829,화해도
2833,아팠습니다
2835,아쉬운
2836,없네요
2838,어떨지
2839,궁금한데
2840,있을지
2841,밉다
2846,만족한
2847,재밌습니다
2848,완벽해요
2849,좋겠네요
2851,깊은
2854,같아서
2857,있다니
2861,아쉬웠다고
2862,특이한
2863,어려운
2864,새로운
2866,신선하기는
2867,지루한
2869,가능하다면
2870,좋지
2871,아름답게
2873,탄탄하고
2876,좋으니
2877,좋지
2878,건강하게
2879,무사히
2880,같았음
2881,깊은
2882,같은데
2883,있었으면
2884,빈약하다고
2885,완벽했던
2886,단단해
2888,행복하고
2891,없었던
2892,미묘한
2893,벅참이
2894,재미있어요
2895,역하시는
2896,고디
2898,좋았던
2901,부탁드려요
2902,없었던
2904,만족하고
2907,없었습니다
2909,좋겠습니다
2914,새로운
2915,멋졌습니다
2917,억울함을
2918,멋졌습니다
2919,무사히
2920,좋겠네요
2922,멋진
2923,깊은
2924,재밌어요
2927,익숙했지
2930,있으면서도
2931,고통스러워하는
2932,해로운지
2933,인해
2935,없었다
2936,좋았던
2938,없다는
2939,날카롭게
2940,싫다고
2942,궁금해서라는
2943,간단한
2944,진솔한
2945,없었던
2946,명료하게
2947,좋았던
2948,짧은
2949,아니지만
2950,확실히
2952,적절하게
2953,엄청난
2954,좋아하던
2955,벅찼습니다
2956,짧은데
2957,많아서
2958,확실하게
2959,완벽하게
2961,재미있지만
2962,즐겁고
2963,가능합니다
2964,깊었어요
2965,완벽하게
2967,소중합니
2968,아니더라도
2970,위대한
2975,슬프고
2976,벅찬
2978,만족했고
2979,있다고
2980,새롭게
2983,있으시다면
2985,없다는
2986,뻔했어요
2989,아니지만
2990,좋겠음
2993,좋다고
2994,있는지
2995,정확히
2999,재밌었습니다
3000,있어서도
3003,많았는데
3004,괜찮았지만
3005,딱히
3006,아쉽네요
3013,어려운
3014,없으나
3017,없었다
3018,휩쓸
3020,멋지고
3022,탄탄해진
3023,단순히
3024,위대한
3026,깊었습니다
3027,재미있게
3028,완벽했습니다
3029,좋았는데
3030,아쉬운
3032,약해
3036,재미있습니다
