,Adjectives
2416,음침하고
2417,더라구요
2418,진정한
2420,어떤것인가를
2422,고프네요
2423,아니시지만
2424,섬세한
2425,재미있었어요
2426,엄청난
2427,새로운
2428,강렬하고
2429,예뻤어요
2431,가녀리고
2432,아름다운
2433,부러워했어요
2434,이뻐요
2438,넘쳐요
2439,즐거운
2440,행복한
2441,지루하기는
2442,재미있게
2443,적절한
2450,만족했습니다
2451,시원시원하게
2452,섬세하시고
2458,멋지십니다
2461,아쉽지만
2462,확고히
2463,안좋으셨는지
2464,힘드신
2466,있었네요
2468,없오
2470,가깝고
2472,뛰어나고
2473,뛰어나지만
2474,지루하고
2475,따분했어요
2476,이상한
2479,재미있었어요
2480,없는듯
2482,예쁘고
2483,즐거운
2485,기대하고
2487,맑고
2488,청아하다
2490,즐겁게
2491,길었는데도
2493,기대했던
2497,소심한
2498,반해
2500,성장하는
2501,강해
2503,사랑스러운
2504,예쁜
2505,영원히
2506,행복하게
2508,강해진다는
2509,강해
2511,강한
2516,간단히
2517,좋았구요
2518,월등히
2519,더랍니다
2520,재밌었습니다
2521,멋진
2523,반해서
2524,뿐입니다
2525,그렇고
2526,나쁘진
2530,멋있었어요
2532,정확히
2534,안되더라고요
2536,스럽
2537,싸한
2539,나쁘지
2540,아니어서
2541,흐뭇합니다
2542,세련된
2543,담백하고
2544,밋밋해
2545,서늘한
2546,으스스하기도
2548,불안한
2549,자연스러워서
2552,못마땅한
2555,필요없지만
2557,약하지만
2560,싫어하고
2570,멋지
2572,멋졌구요
2573,아기자기하고
2574,귀엽습니다
2575,없으실
2576,좋았지만
2579,좋았던
2581,엄청난
2582,더라구요
2584,엄청난
2587,상당히
2588,그렇고
2591,좋았네요
2592,괜찮을
2593,같지만
2594,없다는
2595,안타까울
2596,뿐이네요
2598,놀라웠어요
2599,훌륭했습니다
2600,재밌더라구요
2601,좋더라구요
2602,멋진
2603,멋있었고
2604,훌륭했어요
2606,멋있습니다
2607,커다랗게
2608,강렬한
2610,중요한
2612,놀라웠지만
2615,강한
2616,어느새
2618,맛깔나고
2619,충실한
2620,많았던
2623,어려운
