,Nouns
2908,특성
2909,감안
2910,우리나라
2911,작품
2912,이어도
2914,눈물샘
2915,자극
2916,작품
2918,천만
2922,왕따
2923,수현
2924,귀신
2925,친구
2926,상태
2927,자신감
2929,보기
2931,친구
2932,이야기
2933,넘버
2935,간의
2937,여름
2938,최고
2940,전설
2941,리틀
2942,농구단
2943,전리
2945,이름
2948,뭔가
2949,언니
2950,추천
2951,전리
2954,휴지
2957,모자라
2958,마스크
2959,전리
2961,인생
2962,번은
2964,홍종우
2965,홍종우
2966,마스터
2967,홍종우
2968,지배자
2971,홍종우
2972,중계로
2973,처음
2977,공연장
2978,공연장
2980,눈물
2981,콧물
2983,눈물
2985,갈래
2986,마스크
2987,아주
2988,캐릭터
2990,사연
2993,몰입
2994,대학로
2995,제목
2996,넘사벽
3000,전리
3002,누군가
3005,고민
3006,중이
3007,라면
3008,제목
3009,신경
3011,무조건
3012,보라
3017,웃음
3018,눈물
3019,마지막
3020,마음
3029,편입
3033,편도
3036,재미
3037,전문성
3042,인생
3043,전리
3045,보기
3046,전과
3049,아이스크림
3050,이야기
3052,더욱
3055,미진
3057,감동
3058,재미
3060,노래
3064,입니
3072,마음
3073,여름
3074,전리
3079,여름
3080,어서
3081,안보
3082,후회
3085,후회
3087,재미
3088,감동
3093,주기
3094,여름
3097,노래
3098,마음
3099,이야기
3100,제목
3101,다가
3102,주변
3103,추천
3106,스토리
3109,바다로
3110,넘버
3113,마음
3115,눈물
3117,수현
3118,다인
3119,지훈
3121,우의
3122,만남
3123,아주
3124,오미자
3127,정우
3128,수현
3132,감동
3138,후반
3139,연도
3140,애드리브
3141,재미
3144,농구
3151,수현
3152,호루라기
3155,기간
3157,바다
3159,바다로
3164,제목
3166,고민
3168,주저
3170,번만
3174,마주
3175,수현
3176,친구
3177,생기
3182,힐링
3186,만이
3188,힐링
3189,아이스크림
3191,한판
3193,하자
3194,친구
3195,장면
3196,마스크
3199,오열
3202,기도
3203,기운
3204,듬뿍
3205,넘버
3206,스토리
3207,연출
3211,입니
3212,남녀
3213,노소
3214,불문
3215,누가
3218,전리
3220,대극장
3223,처음
3224,농사
3226,주민
3227,김민
3229,사랑
3231,사랑
3233,고민
3237,눈물
3238,바가지
3239,지방
3244,상록
3245,농구공
3253,정수
3254,다인
