,index,Rating,Id,Date,views,like,Title,Text
1428,1428,5,vi***예매자,2020.10.06,조회 88,"공감 1
공감하기",또하자! 내년에! 썸씽로튼!,차 관람자의 10월3일 밤공 후기 진짜 많이 깁니다프리뷰 이후로는 평일이나 금요일에 주로 봤구 주말공연은 두번째였는데 퐁당퐁당이어도 관객이 훨씬 많아서인지 웃음도 많이 터지고 특유의 화기애애하고 활기찬 주말 객석분위기가 좋긴 좋네요 배우님들도 더 힘이 나셨을 듯해요 103 낮공은 매진이라 들었고 커튼콜데이이기도 했고 제가 본 밤공도 배우님들 얼굴 다들 103일 이 날 특히 더 환해보이신 느낌이었어요 평일 객석은 매우 얌전하게 관람하셔서 웃음은 육현욱배우님 권고대로 내적 몸부림으로 참으시는지 굉장히 조용했거든요 아 썸씽로튼은 함성과 웃음이 함께해야되는 공연이라 뭔가 아쉬움이 매번 컸었는데 간만의 주말공연 봤더니 조금 상쇄되네요 그리고 시츠를 정말 하도 봐서 넘버들 거의 다 외워버려서 싱얼롱데이 하면 진짜 다 따라부를수 있답니다 코로나가 진짜 웬수네요   너무싫어너무싫어코로나 패버려 시츠 공개를 했으니 싱얼롱데이 이벤트도 할수 있었을것 같은데어흑흑무대를 구경하다 보니 비아네 집 굴뚝 모양이 살짝 가우디 까사밀라 지붕 같아서 괜히 볼때마다 기분 좋더라구요캐스트 관련해서는 나이젤 세 분 다 매력 터져서 볼때마다 즐겁네요 규형나이젤은 정말 노래부르실때마다 소름 쫙이구요노윤 나이젤만 아직 못봄  양배추스프 먹는 연기때 내용물 아마 없는 건지 안보이게 그릇에 얼굴 딱 붙여서 떠서 드시는 연기 애쓰시는 모습이 보여서 넘 귀여웠어요 동연나이젤은 시낭송 씬이 진짜 대박이고  푹 쓰러질때도 대박 잘쓰러져요 드라마볼때 팬이었는데 뮤지컬도 정말 멋지게 소화하시네요 여원나이젤은 너무나 사랑스럽고 순정만화보는 기분이구요 노래도 당연 잘하시구요 닉바텀은 은광닉은 표가 없어 1번 봤구 지훈닉과 요정닉으로 거의 봤는데 지훈닉이 표정이 커서 코미디에는 조금 더 잘 어울리시네요 여성캐릭터들도 너무나 개성있고 멋져서 어떤 캐스트를 골라야할지 리사님이냐 제이님이냐 수진포샤 님이냐 춘성포샤님이냐 그것이 매번 문제로다 였습니다 셰익스피어도 허세쩔고 진짜 웃음코드 너무나 많고 매력적이라서 고민이 많이 되었는데 서경수 배우님의 노래가 개취에 잘 맞네요 그리고 제레마이어 유랑악사 샤일록 눈치코치경 클래팽경 앙상블 배우님들까지 모든 배우분들까지 넘나 멋져서 구멍이 없어요 마지막으로  뮤우-지컬 역시 언제나 감동적이라서 잠시 민망하지만 기립하고싶다는 충동이 매번 들어요   하고싶다기립정말아쉬운점은 1배경지식이 약해서인지 셰익스피어의 대사를 100프로는 못알아듣고 안터지던 마지막 달걀의 노랫말도 여러번 들어도 귀에 안들어오는것 살짝 제게 아쉬워요 프로그램북에 셰익스피어 작품해설쪽 조금 더 보강되어도 좋겠습니다 2 의상이 넘나 세련되고 아름다운데 조금은 더 낡은 느낌으로 가도 좋을것 같아요 3 커튼콜때 코로나 시국이라서 인사만 하시나요   윌파워나     모든배우님들 다같이 군무 한번 가도 좋겠어요보고나면 진짜 즐거워서 자꾸만 표를 검색하게 되고 일상이 좀 많이 재미없어질수도 있는 부작용이 있어요  또 하자내년에 썸씽로튼
1429,1429,4,hq3***예매자,2020.10.06,조회 43,"공감 0
공감하기",재밌어요,윌파워 멜로디가 중독적입니다
1430,1430,5,sigong0***예매자,2020.10.05,조회 80,"공감 1
공감하기",뮤지컬 처음 봤는데,진짜 너무 재밌었어요 응가오빠 너무 잘하구 다른 배우분들도 무대 장악력이 장난아니고 스토리도 너무 좋구요 드립들도 엄청 많아서 진짜 생각하지도 못한 부분에서 빵 터졌어요 세시간이 전혀 지루하지 않았고 너무 재밌었습니다 인터미션 때 사진도 찍고 굿즈들도 엄청 샀어요 그리고 무엇보다 시야가 너무 좋구요 음향도 완전 좋아요 시간만 된다면 적어도 세번은 더 보고 싶어요 커튼콜 때 갑자기 가슴이 울컥 해지더라구요 응가오빠를 또 언제 볼 수 있을지 몰라서 그만큼 진짜 재밌어요 꼭 보세요 이 뮤지컬 덕에 제가 뮤지컬에 흥미가 생겼고 뮤지컬 단어들도 많이 알게 되었어요 마지막으로 배우분들 힘든 시기에 고생 많으신데 공연 너무 재밌게 잘 봤습니다 다들 너무 잘하시더라구요 응원합니다
1431,1431,5,parkshi***예매자,2020.10.05,조회 35,"공감 0
공감하기",썸씽로튼,와 진짜 너무재미있고 지루한부분이없고 감덩적이기도하고 신나고 행복한 공연이였습니다 진짜 다시보고싶을정도로 재미있었고 행복했습니다 공연해주신 배우분들 감사합니다
1432,1432,5,hjamyh***예매자,2020.10.05,조회 35,"공감 0
공감하기",행복했던 세시간,많은 뮤지컬 넘버들을 짧게나마 들을 수 있어서 행복했고 나이젤역의 임규형님이랑 노스트라다무스의 마이클리 배우님 너무 잘하시고 앙상블도 최고였어요  좋은 공연 감사합니다 
1433,1433,5,wjdalsw***예매자,2020.10.05,조회 29,"공감 0
공감하기",좋았습니다.,개그감이 빵빵 터지는 극이었습니다
1434,1434,5,jhs2***예매자,2020.10.05,조회 47,"공감 0
공감하기",안보면 후회할 썸씽로튼,서은광 배우의 노래와 연기 모두 완벽했어요특히 은광여원배우의 형재 케미가 넘 좋았어요안보면 후회될 뮤지컬이에요너무너무 신나고 재미있어서 얌전히 앉아있기 너무 힘들었어요서은광배우 막공도 무조건 보러 갈거에요
1435,1435,5,sadw***예매자,2020.10.05,조회 38,"공감 0
공감하기",재밌습니다,잘 봤습니다
1436,1436,5,hjk***예매자,2020.10.05,조회 38,"공감 0
공감하기",유쾌했어요~,배우들의 능청스런 연기가 너무 유쾌하고 재미있었어요
1437,1437,5,leesohe***예매자,2020.10.05,조회 46,"공감 0
공감하기",진작 볼 걸~,시종일간 빵빵 터졌네요뮤우지컬한번만 보기 아쉬워서 재관하려고요
1438,1438,4,jsu***예매자,2020.10.05,조회 34,"공감 0
공감하기",좋아요,좋아요
1439,1439,5,purepig***예매자,2020.10.05,조회 28,"공감 0
공감하기",재밌었어요!,재밌었습니다
1440,1440,5,junhee0***예매자,2020.10.05,조회 35,"공감 0
공감하기",역시 재밌었어요 ㅎㅎ,특히 윌리엄이 너무 섹시했어요 내가 미쳣나봐요
1441,1441,4,nmff1***예매자,2020.10.05,조회 32,"공감 0
공감하기",재미있었어요,중간중간에 어디선가 들어본 뮤지컬 넘버들이 나와서 반가웠습니다즐겁게 잘 관람했습니다
1442,1442,5,lovebc***예매자,2020.10.05,조회 53,"공감 1
공감하기",인생뮤지컬이 나타났다!!!,이번 썸씽로튼을 2번밖에 못본것이 아쉬울 정도로 인생 뮤지컬입니다너무 너무 즐겁고 유쾌하게 봤습니다무대연출 배우님들의 가창력 연기력 뭐하나 나무랄데가 없는 작품이었습니다이 어려운 코로나 시기에 공연준비 하시느라 수고 많으셨습니다너무 즐거운 시간이었고 한국패치가 매우 잘짜여진 뮤지컬이라 자평합니다이런 즐거운 뮤지컬 기획하신 연출 및 관계자분들도 다시한번 수고 많으셨습니다추가공연이 불발되어 아쉽긴 하지만 아쉬운만큼 다시볼 날을 기약하며 손꼽아 기다리겠습니다연휴 전석매진 축하드리고 앙상블 최고썸씽로튼 준다 끝내 바닥까지 달리자 
1443,1443,5,haramu***예매자,2020.10.05,조회 33,"공감 0
공감하기",참신한 발상,상상력 참신합니다  너무 재밌게 봤어요특히 윌 파워 셰익스피어 매력 터집니다 다들 꼭 한 번은 보시길
1444,1444,5,sohae***예매자,2020.10.05,조회 26,"공감 0
공감하기",꿀잼,기대가 그렇게 크지 않았는데 완전 꿀잼너무 늦게 보러간 내자신반성한다
1445,1445,5,rilla***예매자,2020.10.05,조회 21,"공감 0
공감하기",너무 재밌어요 ㅠㅠ,서은광 여원배우님 아이돌이라 연기가 조금 어색하지 않을까 했는데제 편견이었네요 너무 잘해서 깜짝 놀랐어요썸씽로튼 너무 재밌어요 꼭보세요
1446,1446,5,ju0***예매자,2020.10.05,조회 20,"공감 0
공감하기",즐거운 시간이엇어여~,잼있게 잘 봤습니다
1447,1447,5,hasu0***예매자,2020.10.05,조회 19,"공감 0
공감하기",셰익스피어!!!,너무좋아 너무 좋아저 첫공 프리뷰 티켓 있어요저도 티켓있어요막공막고유 오지마라 
1448,1448,5,minka1***예매자,2020.10.05,조회 24,"공감 0
공감하기",결국 다시본 뮤지컬!!,저번에 무조건 다시 볼거라고 했는데 결국 2회차 봤습니다 2층 석도 쌍안경 사서 갔더니 꽤 괜찮았어요 전체 무대 보기도 좋고 좋아하는 배우나 넘버는 오글로 보고 하니까 더 좋았던 것 같네용
1449,1449,4,asia***예매자,2020.10.05,조회 17,"공감 0
공감하기",즐거운 공연~,내한 공연때 굉장히 재미있게 관람해서 라이센스 공연도 기대했었는데 코로나때문에 첫 관람을 이제서야 하게 되었네요기대대로 유쾌하고 즐거운 공연이었습니다라이센스화 되면서 좀 아쉬운 부분들도 있었는데 특히 오믈릿 씬이 뭔가 확 터지는게 덜하네요마지막 계란의 대사가 중요한데 잘 안들려서 정말 아쉬웠어요
1450,1450,5,luxeg***예매자,2020.10.05,조회 17,"공감 0
공감하기",행복하고 유쾌한 공연.,좋아하는 배우 공연에만 한정해서 보기에는 너무 아까워서모든 출연진들의 공연이 보고 싶어지는 공연입니다요즘 즐겁게 웃을 일도 노래를 흥얼거릴 일도 없었는데썸씽로튼 덕에 많이 웃고 어느샌가 멜로디를 흥얼거리고 있네요역할에 푹 빠져 공연을 하는 기존의 배우들도 좋고새로운 배우들이 매 공연마다 성장하는 것을 함께 느끼는 것도 좋습니다연장 공연을 했으면 더 좋았겠지만 언젠가 더 좋은 날재공연으로 다시 만났으면 좋겠네요
1451,1451,5,lsopv***예매자,2020.10.05,조회 13,"공감 0
공감하기",최수진배우님 너무 귀여워요,귀여워요
1452,1452,5,tnfks0***예매자,2020.10.05,조회 18,"공감 0
공감하기",레전,너무좋아 너무좋아
1453,1453,5,tnfks0***예매자,2020.10.05,조회 13,"공감 0
공감하기",너무재밌어요!!,경윌 진짜 노래 너무 잘해요
1454,1454,5,onlymode***예매자,2020.10.05,조회 14,"공감 0
공감하기",유쾌한 쇼뮤지컬!,8월에 썸씽로튼 봤었는데 이대로 보내주기 아쉬워 다른 캐슷으로 한번 더 관람하였습니다역시 앙상블분들 갓상블 8월보다 훨씬 더 멋지고 하모니도 아름다웠어요여기 나오시는 배우분들 모두 대단하지만 저는 쇼뮤지컬의 완성은 앙상블이라고 생각해서;앙상블 여러분들 덕분에 정말 즐겁고 신이 났어요닉바텀에 이지훈배우님 뮤지컬하시는 것을 처음 보았는데 많이 노력해오신 것 같아서 다음에도 좋은 작품으로 만났으면 좋겠습니다셰익스피어에 서경수배우님 배우님의 잔망스러움에 대한 칭찬이 가득해서 보러 갔는데 즐거웠어요나이젤에 노윤배우님 비아에 제이민배우님 포샤에 최수진배우님 모두 엔돌핀에너지를 가득가득 넣어주셔서 정말 행복했어요 감사합니다그리고 노스트라다무스 김법래배우님  배우님의 노스트라다무스를 한번 더 보고 보낼 수 있어 좋았어요 썸씽로튼 재연이 올라오면 한번 더 꼭 해주세요 즐거웠습니다썸씽로튼 이대로 보내기 정말 아까워요혹시 볼까말까 고민중이신분들 계시면 꼭 보러가세요
1455,1455,5,cmr1***예매자,2020.10.05,조회 12,"공감 0
공감하기",그댈여름날에,비유할수있으랴서경수너무좋다어떡하지
1456,1456,5,mollygka***예매자,2020.10.05,조회 15,"공감 0
공감하기",무 조 건 보 세 요 !!!!!!!!,진짜 재밌어요서은광 서경수 이봄소리 배우님 페어합을 맞추시면 더 환상이겠지만누구로 봐도 재밌을 거 같아요  오랜만에 신나게 웃고왔습니다
1457,1457,4,jju***예매자,2020.10.05,조회 10,"공감 0
공감하기",재미있었습니다.,생각했던것 만큼 마냥 유쾌한 이야기는 아니었지만배우들의 열연 좋았습니다
1458,1458,5,sij***예매자,2020.10.05,조회 9,"공감 0
공감하기",너무 재밌어요!,진짜 너무너무 재밌었습니다두번째봐도 재밌네요
1459,1459,5,shm4***예매자,2020.10.05,조회 9,"공감 0
공감하기",너무 재밌었습니다!,정신없이 웃다보니 시간이 다 갔어요 
1460,1460,5,goodyear7***예매자,2020.10.05,조회 10,"공감 0
공감하기",유쾌하고 즐거운 공연,배우님들 연기 정말 잘하시고 즐거웠어요스트레스가 싹 날아가는 기분특히 마이클리 배우님진짜 좋아요
1461,1461,5,wiseman0***예매자,2020.10.05,조회 10,"공감 0
공감하기",갓극 오믈렛,오믈릿은 갓극입니다
1462,1462,5,bkcha***예매자,2020.10.05,조회 11,"공감 0
공감하기",윌파워~~~,난 이제 윌 너의 윌이야윌파워 진짜 윌 콘서트장 온것 같고 넘 신났어요
1463,1463,5,package990***예매자,2020.10.05,조회 7,"공감 0
공감하기",재밌고 좋았어요,오랜만에 즐거운 공연 봤어요답답했는데 신나고 좋았습니다재밌었어요
1466,1466,5,package990***예매자,2020.10.05,조회 4,"공감 0
공감하기",재밌고 좋았어요,오랜만에 즐거운 공연 봤어요답답했는데 신나고 좋았습니다
1471,1471,5,qazqaz***예매자,2020.10.05,조회 7,"공감 0
공감하기",뮤우지컬,오 뮤우지컬셰익스피어 짱 윌파워 코로나때매 같이 못하는게 너무 아쉽 
1472,1472,4,love6ki***예매자,2020.10.05,조회 7,"공감 0
공감하기",정말 좋았습니다!!,넘버가 너무 좋고매력적인 캐릭터까지컷콜데이라 더 좋았어요
1473,1473,4,xo0***예매자,2020.10.05,조회 7,"공감 0
공감하기",강필석 짱,강필석 짱짱
1474,1474,5,souln***예매자,2020.10.05,조회 5,"공감 0
공감하기",썸씽로튼,썸씽로튼 윌파워
1475,1475,5,822***예매자,2020.10.05,조회 10,"공감 0
공감하기",썸씽로튼,유쾌하고 재밌었어요
1476,1476,5,yoda1***예매자,2020.10.05,조회 7,"공감 0
공감하기",재밌어요,배우들도 너무 잘하고 유머도 재밌는 쇼뮤네요
1477,1477,5,porkl***예매자,2020.10.05,조회 13,"공감 0
공감하기",막공 전에 꼭 보세요,넘버도 좋고 배우들 진짜 잘해요
1478,1478,4,sh***예매자,2020.10.05,조회 11,"공감 0
공감하기",재밋어요,더 재밋게 가도 됐을 것 같습니다
1479,1479,4,porkl***예매자,2020.10.05,조회 13,"공감 0
공감하기",음향이 아쉬워요,음향이 들쑥날쑥하고 자리도 심하게 타는데 그것 빼곤 너무 재밌고 좋습니다
1480,1480,5,porkl***예매자,2020.10.05,조회 9,"공감 0
공감하기",Its a muuuusical,뮤지컬에 대한 오마주 볼때마다 감동이에요
1481,1481,5,idsong***예매자,2020.10.05,조회 11,"공감 0
공감하기",컷콩,아쉽 
1482,1482,5,sophia2***예매자,2020.10.05,조회 18,"공감 0
공감하기",저 썸씽로튼 여섯번 봤어요~!~!~!,아니 난 여덟번 아직 남은게 두 번 더 
1483,1483,5,sophia2***예매자,2020.10.05,조회 12,"공감 0
공감하기",저 썸씽로튼 여섯번 봤어요~~~~!,저는 여덟번이요
1484,1484,5,tjdtks1***예매자,2020.10.05,조회 10,"공감 0
공감하기",웰컴투더르네상스,웃음과 재미와 재미가있는 볼거리 가득한 르네상스였어요
1485,1485,5,kwi***예매자,2020.10.05,조회 14,"공감 0
공감하기",너무나도 유쾌했던 런던으로의 초대장,뮤지컬 매니아이면서 세익스피어 작품을 섭렵하고 있는 관객이라면재미지수 200%
